,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,15Y,20Y,30Y
2022-09-06,-0.627545858685887,-0.5864842346311543,-0.4801266213307155,-0.33767243692909443,-0.21563854213262007,-0.04152733763374198,0.07823761998955178,0.23507453580214316,0.43047990828742067,0.4434947799351004,0.30615882828997076
2022-09-07,-0.6086689325915212,-0.5703981615864819,-0.3923244854778111,-0.2765302325746932,-0.20016501803559858,-0.017626762140012915,0.09301347397295741,0.2351390803406776,0.4070765183147235,0.4215184259821562,0.39218720444676997
2022-09-08,-0.5598048974382608,-0.5331373802192203,-0.42225584476309247,-0.29233912285804353,-0.21288825100400094,-0.004674513224942034,0.11782093818146905,0.28606434301053896,0.4477816271180468,0.42244489205744046,0.3602281753118132
2022-09-09,-0.5361551594360886,-0.5371672468655236,-0.40663890326186747,-0.23866104222209247,-0.18459206265357161,0.006151484104977274,0.10334966141636806,0.2836142049417172,0.44437459953101377,0.4264603043782458,0.3708079210625997
2022-09-10,-0.5338794321603969,-0.5261406773767626,-0.38103612820780225,-0.2629353285285967,-0.17785546437775707,-0.021421553118032274,0.09676685186809592,0.3066146019669874,0.42190928871609323,0.46702830425367386,0.31303767575936126
2022-09-11,-0.48584577501244636,-0.4876505153446123,-0.39686011491039785,-0.3216194478195289,-0.17611838247563713,-0.02422994423204377,0.12526111319218175,0.30244336400128713,0.43375862452152436,0.46844030547125853,0.38108178886621985
2022-09-12,-0.47810773915729315,-0.5142789977884002,-0.36440468042874613,-0.22325961040003078,-0.1511948400824402,0.0126137371255185,0.17805404527667576,0.27782552847696945,0.46911760541086067,0.4427469644484855,0.35707027446779555
2022-09-13,-0.49378542896872984,-0.4883341597292256,-0.35350733177684046,-0.275845231467291,-0.12004608125316028,0.04681501035572424,0.1384860622093596,0.3055296663914718,0.4133257084187435,0.4697443742667021,0.3372624155460579
2022-09-14,-0.5117131545344292,-0.39836891219329273,-0.34521792806655693,-0.22087595124307657,-0.1361669622282353,0.0282439692328058,0.1699906465328252,0.31368038581293717,0.48444900103874455,0.44943568523443544,0.3508173145209319
2022-09-15,-0.5095402545283091,-0.4249199696219022,-0.35407342472267517,-0.23462278562106134,-0.1252606423816672,0.047022443894716145,0.23533038057411088,0.2944513938308966,0.44256998755339355,0.5033140673580131,0.3473428876369621
2022-09-16,-0.47261762302669963,-0.4418519696872265,-0.3291412193004693,-0.15038452945631506,-0.08750308592516717,0.11846571058837843,0.19354430903566794,0.2966484249757014,0.49187135494094636,0.49213479823779227,0.3512002185335978
2022-09-17,-0.43034204636130696,-0.39960542051047643,-0.3356582515202214,-0.15673609411763958,-0.07958044825334319,0.028473115740232036,0.2113951577127442,0.31403701285072066,0.45914755825125175,0.48892974559446545,0.3890150888060864
2022-09-18,-0.3898387241950777,-0.3828389041026325,-0.308219073262558,-0.2001194766181085,-0.0534928144008996,0.06499839497840665,0.1871887147210361,0.38871974439528273,0.47321081134146087,0.4710506226785262,0.382067056362501
2022-09-19,-0.4114910858628193,-0.3592084085072972,-0.3254225485984988,-0.17367723257197262,-0.12654055401739817,0.14049728898601171,0.27288604404123934,0.3341975557702693,0.46937543463856873,0.5005877462608471,0.4043018630339871
2022-09-20,-0.37921820636983017,-0.3743764620274933,-0.3037244461383629,-0.15336646474623672,-0.049614721973696485,0.10111976151626016,0.213179795956752,0.38201125783895257,0.46237092735307594,0.5025375358242344,0.44204384456912865
2022-09-21,-0.4011616156254464,-0.3339932192472676,-0.27884019621055167,-0.12695051006506525,-0.046873094064889584,0.09368430897090609,0.22887785430541385,0.3461104919880298,0.47432216557973983,0.525639972217749,0.40108247850098705
2022-09-22,-0.3661331332026517,-0.3966515046674498,-0.28327095754320253,-0.13692548437343557,-0.07378357233744767,0.14960100010755173,0.2753322837073476,0.38665082682255303,0.5209316809891571,0.5266413651508118,0.352355703136872
2022-09-23,-0.3478699446219094,-0.35945671581393507,-0.26026959151387313,-0.15245682661617033,-0.035139903374880065,0.13076086520077163,0.2456464537809984,0.3935618069048801,0.43395512156271715,0.5470155764883099,0.4065699714544284
2022-09-24,-0.40477072530980157,-0.3163824331039974,-0.23977571730021716,-0.13401323332917148,-0.004994573389140625,0.12962297357296837,0.259131203548108,0.4013520472121878,0.46616643642542493,0.5198278217239989,0.4465787464876517
2022-09-25,-0.3525168963420766,-0.29973778558465236,-0.21371976291042105,-0.10548376168081686,-0.041898387455715405,0.15204441353799078,0.2585975870979581,0.3937400834235438,0.48431221189500057,0.4901410194518574,0.4187051225721658
2022-09-26,-0.30540920450549913,-0.31833956668287017,-0.18820687232353972,-0.06386347115816168,-5.413028041710739e-05,0.13964249800202705,0.26643781802774896,0.4249562011912919,0.4807768261534461,0.5661194725005892,0.46318212154922256
2022-09-27,-0.3093293102120673,-0.2766907614335472,-0.21175611311172368,-0.07343604253815945,0.02066661022957008,0.1394750065398031,0.2902043481584178,0.4064301618972441,0.5507503176995235,0.522614772000787,0.4403538820432922
2022-09-28,-0.3332096070774797,-0.28646637143456555,-0.15506638412934615,-0.09292664141379253,-0.017940391655382068,0.1708479055296811,0.30236413976314697,0.44623153457934595,0.5496879471048137,0.5229994619894245,0.3871420106111934
2022-09-29,-0.3512198993236035,-0.2655493785903251,-0.1533186855732351,-0.04689176570458054,0.01518321123731954,0.1571483069380952,0.2800248975512283,0.3692909906433787,0.5382726583495021,0.5542353881825665,0.43989429676714265
2022-09-30,-0.2868439453052142,-0.22082019186307641,-0.15257730128814093,-0.062334488472768894,0.036124231708207555,0.19138713467298385,0.2844875700603231,0.4248665172415913,0.512734038948907,0.5674957932526706,0.4486239525783881
2022-10-01,-0.2667823007095712,-0.21158758496314398,-0.14978815815107832,-0.0200059142500923,0.018512233983527974,0.2086389578126908,0.2959136634081236,0.4295884274466848,0.5672449063068771,0.5512793354960218,0.47224077667259506
2022-10-02,-0.2744428574255609,-0.2471646939507336,-0.13415356680673832,0.03125686843116373,0.02620937590881013,0.22972791311383947,0.2835832471839555,0.4054147972202128,0.49933774104186185,0.5556802700682476,0.49474509930844013
2022-10-03,-0.23617700437715236,-0.23665071491137035,-0.1010084501522239,-0.03058598930850337,0.05454325436050034,0.2451868929289592,0.28629741071202486,0.4496171716030696,0.5977465309466432,0.5639560064407904,0.4759595018196311
2022-10-04,-0.21455941966008227,-0.20853255559831402,-0.08869786158407579,0.008684511177948703,0.08765124273880522,0.21539857253825367,0.34090289902252974,0.4041533887153386,0.5322214459381622,0.6137165672738532,0.4682809210651285
2022-10-05,-0.1979709519535386,-0.18700675627940516,-0.07456439806887863,-0.01977283463618822,0.09335538116617009,0.2465474612780688,0.3643270561021946,0.4313076178220333,0.5479114103632303,0.5827953711919253,0.47816706264194947
2022-10-06,-0.2612077601448298,-0.1909201225041996,-0.09560236276121531,0.006232125725458603,0.06534052840727318,0.25486318625547205,0.37000048589232504,0.4039214117046308,0.5488392642280897,0.5632109162356032,0.46104694379259953
2022-10-07,-0.22278977498448976,-0.13663950066504965,-0.07150429680583059,0.019914752849497508,0.11275697860983255,0.2592024209858309,0.2960113428705056,0.4990809592314834,0.537841782563437,0.5680019697975751,0.43265169360420896
2022-10-08,-0.18522092882388386,-0.14220076901142623,-0.040577004827713536,0.02443193612737638,0.08509538078519849,0.2474470850373504,0.35674663825678105,0.46052422320598085,0.6178804837747869,0.59020039874768,0.474229752953686
2022-10-09,-0.15102230889563895,-0.12900915720676667,-0.07858883360858915,0.10091011391959254,0.07524587896832907,0.24212913304245842,0.3426092339001434,0.5266643380962613,0.594545307431362,0.6069347422303981,0.48628590428411855
2022-10-10,-0.14086437812163272,-0.159145156972331,-0.059828565379987576,0.04169411351936406,0.1157938933218196,0.288749614248018,0.38102008739022897,0.4987274840310485,0.6102675838434094,0.6175938665522462,0.4510164640669702
2022-10-11,-0.12911319479693945,-0.08666331347753015,-0.04038030275505606,0.07401879330269209,0.1624861012044454,0.24186902702343915,0.3742237272714942,0.4960004947389677,0.5543350317671362,0.6130950907465675,0.5182210287196173
2022-10-12,-0.13835508519824855,-0.17475609884236343,-0.00724415147418183,0.02104922506860557,0.16021816896790483,0.2861586860755211,0.40668798627120195,0.47627001298342064,0.5944846677409038,0.5934321466555558,0.514132014178223
2022-10-13,-0.12486404336102606,-0.07184814164943307,0.004153455304907863,0.09002142458640194,0.15315589480044142,0.23730177355877569,0.39861108065517653,0.47087851598824376,0.6080103430789338,0.6083597728392388,0.45863794942867125
2022-10-14,-0.1228278300750368,-0.057829729254348206,-0.013527049807690128,0.117660069117816,0.15212314288760911,0.2759948707301806,0.3588690352779415,0.5162075233350638,0.6067662984131378,0.6417771580393832,0.5310073438808901
2022-10-15,-0.07340293985644825,-0.08052492388412545,-0.03453723170475109,0.08577386880410155,0.1621126478225851,0.2957141504781464,0.3892511498331797,0.5074262441351797,0.5759905558041406,0.5992404919264311,0.49307783056443033
2022-10-16,-0.10364903403602399,-0.026457956299145602,0.020229989489271363,0.04603204258026862,0.18386332136500222,0.3532740091336212,0.42071273703796214,0.48179855650457,0.6368800201443753,0.6207047874013761,0.48524243571255726
2022-10-17,-0.04745481266801449,-0.04846151932426869,0.0019796581137234773,0.11761455142093763,0.16369155054281861,0.3512484723937583,0.429941816609116,0.48341087956031803,0.6180143761373421,0.6517338375620907,0.5356008504810637
2022-10-18,-0.05161728293452268,-0.033963347553274396,-0.00148307150096285,0.12877387737768747,0.19093107123952008,0.32836433527650294,0.3996497296829655,0.5034030041499825,0.5960754439905035,0.6631210542989613,0.5112521320655837
2022-10-19,-0.04608573089227322,-0.015711843524551752,0.014962703493237077,0.15618048022266195,0.20344892314129728,0.3685915159960097,0.40346488997158725,0.5789196746343704,0.5785333419563725,0.6408512768891417,0.5639133499085851
2022-10-20,-0.04956066115673875,0.06675331892888216,0.06548031862567746,0.19805706390673983,0.18423947385604933,0.3806706039937122,0.4503498579403974,0.594739367043216,0.6450377765220459,0.6398227907164613,0.4990126071794957
2022-10-21,-0.05525120216145617,0.031954501166779725,0.10207589658508234,0.14796123949086976,0.20620768358049563,0.3625648868376822,0.4209024435899022,0.5505314731180034,0.6960807559826835,0.62147272319036,0.48094054272419473
2022-10-22,-0.02580942658781981,0.02709307531039489,0.07972006116941857,0.14570630111388672,0.2465590769634937,0.34005275951287317,0.421312283397577,0.5551173949080099,0.6143782741102018,0.6720835319829769,0.5211144798565864
2022-10-23,-0.00615868343493208,-0.0020670319495037226,0.09469918851651128,0.14756491098574817,0.24563724395339512,0.3775248240728895,0.4589173028784309,0.5489609902681485,0.6489533596938828,0.6963232674970644,0.5517459297797425
2022-10-24,-0.045458757905624286,0.03549893564693629,0.12962390360793916,0.19128817581386515,0.2467595057342826,0.38831592063689796,0.4648367587348191,0.539970457562632,0.6773797034997431,0.7318884631134879,0.5127233771361491
2022-10-25,0.020474789023000043,0.022705678314069125,0.0720475206870021,0.20789297539227794,0.24074854573722837,0.3679730974126462,0.46207467075764375,0.6036643846390317,0.6227938270540425,0.6818214010483883,0.5065328496443022
2022-10-26,0.06012654148044702,0.07468025451608486,0.13424176992823902,0.1918157266376031,0.3119882331906158,0.41596290948257003,0.47341306784963216,0.6220656537236202,0.6474470767575016,0.6752838807477453,0.5493889331606314
2022-10-27,0.06277475569563246,0.0687025796998893,0.13149775794527951,0.2344477656898593,0.2606278139264638,0.42176578514447005,0.4983095763609355,0.5588214006278579,0.6428461027857695,0.657951404185264,0.510951086506581
2022-10-28,0.0477342394496337,0.048111588846948536,0.15646131180222206,0.23611496624014883,0.29685542899533723,0.43386216529939753,0.4869025141982964,0.5850061163179258,0.6938644821374035,0.6383613864173356,0.559085371245374
2022-10-29,0.07282684259930661,0.08925733658814732,0.140717911156348,0.2350373748350831,0.2873356422558747,0.43765702061442313,0.5136029424543755,0.5817404331225178,0.7072767286016409,0.694138432475044,0.5467746618146024
2022-10-30,0.06923291096004124,0.07696978274389601,0.14282498151735407,0.22084943434183799,0.30938497896761186,0.45686046111195305,0.50923906041357,0.5883811855273038,0.6829994575996466,0.7528502232764233,0.5715216017725874
2022-10-31,0.09830972412148602,0.11293354886726578,0.17722830348670068,0.24079384808390947,0.3288431370652703,0.4420445679114021,0.5298438975843612,0.6344252251769085,0.6628590421577765,0.7302351371697852,0.5284315488759808
2022-11-01,0.14451770106016812,0.09859656075490171,0.22536176494486054,0.2015050758143671,0.29205103172369945,0.45946905053310216,0.5544965383796762,0.5778593370045387,0.6777055785854272,0.7307479469589343,0.5993464072146527
2022-11-02,0.14162290283520948,0.13165394218994345,0.21604582255579505,0.27753038371988037,0.3350266195974277,0.4523611557677976,0.5603984961813716,0.6281916794926853,0.67788011153578,0.7133389634047321,0.5661793494397772
2022-11-03,0.14179733454638893,0.16059512524493966,0.1921969612345522,0.2816596162927249,0.3738252020910274,0.4555563090609669,0.5784858548131522,0.6405983493041313,0.6740724786658938,0.7205481810059693,0.5937040704890739
2022-11-04,0.12779448558431747,0.1513475202039969,0.18170673071080656,0.295057429604004,0.39694021377228095,0.5114733304204611,0.5740851852902664,0.6246921567442202,0.7008094042802323,0.6553238879519585,0.6024716690492442
2022-11-05,0.1701767395229179,0.1537162955311723,0.1834970426292223,0.3122771451331511,0.3584790429238437,0.43475561973942967,0.5659342205885074,0.6564174229970017,0.722581834456249,0.7393341593749874,0.5533954935579235
2022-11-06,0.12054100202415494,0.17935974097398247,0.26874523138287254,0.31861810152554537,0.3715795041842271,0.5155862930107903,0.5559613216190594,0.6436182278516286,0.7253131872270348,0.7101381465159909,0.6082430081346528
2022-11-07,0.16766212775390849,0.20247177908877595,0.22223640513083273,0.31549638034862537,0.43461053434508823,0.4859561842744562,0.56391818062074,0.676182949250596,0.7176913896380032,0.7114252638526176,0.5544130269041804
2022-11-08,0.19979558389825003,0.16810243293153287,0.24822339562962895,0.3287363645854222,0.41647198682225894,0.4905063578930519,0.5584713122250857,0.6135190448146859,0.7241589559103173,0.7252304024393935,0.5596375989725368
2022-11-09,0.21491934282858133,0.21301400549285132,0.29961666892499433,0.30165605865131806,0.3814206439851755,0.5235697736138586,0.5873211470841797,0.6486661115783865,0.7255243015219811,0.728726748310784,0.6468406305946038
2022-11-10,0.22433648980667098,0.25012784295425294,0.2364417310193836,0.33139614111920385,0.3901145159168269,0.487548751735286,0.6114235688669405,0.6613934431829473,0.6999583731301474,0.7240477167375532,0.6293848856843008
2022-11-11,0.2261156165062134,0.24219893506919224,0.32427678543545396,0.3564572724632706,0.4382218943771689,0.5121329044564387,0.5826171146056247,0.602178943488523,0.7412128239474851,0.7466689150386159,0.6572763793313635
2022-11-12,0.22498244441204077,0.23994634068180581,0.2907883937937997,0.3459869019952779,0.3977342312679308,0.5190355046082238,0.6065873855564288,0.6476228499355343,0.727434864890606,0.7366954827477582,0.6000239900137488
2022-11-13,0.25443126289985135,0.2651179946324773,0.2785526673948523,0.3950564067942662,0.4588884989917396,0.5424457603752726,0.5973320477334876,0.6602115087141939,0.7131532962158093,0.7574876438995147,0.6156829799183771
2022-11-14,0.2282425212683392,0.27103642558549296,0.31120020790413233,0.36623811285883795,0.44872138087641816,0.5355803733784843,0.6262376076370504,0.7100288330528023,0.7609112561599668,0.7221241385182555,0.6301474194507447
2022-11-15,0.24200548876021993,0.2891411670772562,0.3094149388189335,0.3972449316465977,0.46195903447177616,0.6034014205235003,0.6139963067951892,0.6744172457474924,0.741152516506313,0.7582730421566859,0.6204983162633485
2022-11-16,0.2757006375579662,0.2302579105747156,0.34857562602476255,0.403867132878164,0.45123357657360974,0.6159751949787208,0.6159598781895815,0.6773935281949444,0.7669372113147257,0.740534903743929,0.605987823171518
2022-11-17,0.28949881469982086,0.252553051803513,0.3314067258108924,0.4287081395243319,0.45052616109090365,0.528163106154347,0.6241549398757328,0.724032414791423,0.7872273786777386,0.7562207818515486,0.6060754788799863
2022-11-18,0.2505171132601357,0.3270218758516419,0.30985374623189404,0.441651889636196,0.5114255854475056,0.5999711410755593,0.6604336015831733,0.6688899248729012,0.7470690317696401,0.7801536252644183,0.6376588643996128
2022-11-19,0.31850203920958964,0.27475953098912614,0.3621455777402478,0.445546717789292,0.47729560120856707,0.6154668806139644,0.6521178209183871,0.6632917157801776,0.7779121109327122,0.7407772692193243,0.6094738442539511
2022-11-20,0.3373849844046624,0.3328992335911864,0.3437411341325714,0.38459259088821396,0.4817633617499744,0.615199354207156,0.6505021663804349,0.7117608876117596,0.7351281085532915,0.7646224889062759,0.6126050787704366
2022-11-21,0.3270557770438405,0.32450788974233163,0.3927383514054879,0.47612650433139025,0.4985905970967078,0.5927836327916927,0.6744140290079473,0.6903286935675904,0.8234771363600633,0.8037091418783807,0.6536455556989781
2022-11-22,0.3992486546034444,0.3188320714015832,0.3679083492545385,0.4934689232067637,0.5139615759399859,0.6107332436083509,0.6641723372659003,0.6969928703763776,0.7559578003609264,0.7584548217566395,0.6452550890362825
2022-11-23,0.3336908743115876,0.3628852176296495,0.39532337535315576,0.45223003178741195,0.4918922324589578,0.6057154377204923,0.709344694895068,0.7522770358081158,0.7818301429189726,0.8425270347173726,0.6748902347064398
2022-11-24,0.35259269055281983,0.36955666430121964,0.4220064788844775,0.47917987073756796,0.5120528676363877,0.6214899683542173,0.6634718294324843,0.7655397433642578,0.8329218091521697,0.8324834675321509,0.6446614404476273
2022-11-25,0.36257736639411076,0.4276561005076222,0.4220295612372777,0.45995722767570846,0.5192207129892482,0.6093093794360638,0.6897712076481547,0.7690540911807333,0.7983564029482492,0.7942997941468886,0.6445750676667288
2022-11-26,0.38136224892576087,0.3696239795425396,0.44348233717886343,0.4424667583313347,0.56428554906271,0.6442384618024761,0.665943692697466,0.7827368806426229,0.7790371628732358,0.7912691832840171,0.673515580827431
2022-11-27,0.38584061956171356,0.4315739106086223,0.4640907544708588,0.48164052913139926,0.5294717642909837,0.6170756211503982,0.6989986395778166,0.7917236928174831,0.8315470010663205,0.820281085563566,0.6464443838373555
2022-11-28,0.3696593382505007,0.41468894679830637,0.4279788035184919,0.4955212141713364,0.5161792657870513,0.6571676425214512,0.672277663080641,0.7131513394487855,0.8357269503693905,0.7833258544630078,0.6541079898228458
2022-11-29,0.40191596979903244,0.39964049907244575,0.465142476501465,0.5090538845454259,0.5193341576626366,0.6384697173199348,0.7395149104235457,0.7832900341699428,0.8073728144997138,0.773735273769103,0.6589138510364977
2022-11-30,0.42386859208690325,0.4464154648384646,0.39332190238210857,0.5028370329082187,0.5401755757107537,0.6823558759609882,0.7465984489298993,0.7644460376040776,0.8148134674123632,0.8165784462498373,0.6729444656130409
2022-12-01,0.467732336083383,0.450826729743822,0.49253183277517637,0.5173433372639626,0.6193826546062363,0.6676891767127416,0.7536093862807061,0.7646499919891135,0.8217808400747026,0.82898007827824,0.7263074441238325
2022-12-02,0.5027626600216961,0.44780913327728933,0.48859917036493183,0.5442573110205225,0.5941441067667989,0.6994163959134908,0.7412866446579189,0.8029881438957047,0.832215124510266,0.8389578768547199,0.6513839483404176
2022-12-03,0.49176170894560295,0.4637811447238083,0.4812864160392993,0.534114784175407,0.6146505852367966,0.726656674902648,0.7251181952026882,0.7513553669499587,0.7947862756512194,0.8254909364847733,0.7219960407541129
2022-12-04,0.44963852021955103,0.4523908198762515,0.5235009809008265,0.5757811030392114,0.6238976875945175,0.7468066672011492,0.7336469773796801,0.7564627774158181,0.842289895416721,0.8769666598725707,0.7118551602339684
2022-12-05,0.4622558459594059,0.4568436690075757,0.5546430474824434,0.5880416461655095,0.6202419887542596,0.6513117978966961,0.7984407358304781,0.8217002748797647,0.8961333330600573,0.8119942475572598,0.736384471117485
2022-12-06,0.4862760153726123,0.5066284544508032,0.5231251267101574,0.6393016046440285,0.625305548868526,0.7010865695277493,0.802599690059374,0.8236687534919368,0.8338411944630318,0.8251670605648895,0.7794239354417913
2022-12-07,0.5454614895320473,0.492179247093094,0.521087585835101,0.6167103771746668,0.661611755007252,0.7217818731144343,0.7762833347464404,0.8204982029998953,0.8463529775467997,0.8700364316773823,0.7405870736836765
2022-12-08,0.5072804312889532,0.5058923416299216,0.5584984321397647,0.6034071450223037,0.6474578504145575,0.748272916001575,0.7668306376753262,0.8006804213945524,0.8360445829180173,0.833072223849647,0.7317334661809201
2022-12-09,0.48877716573212526,0.5249880570193812,0.5306300145798287,0.5905689020797226,0.6870806106032133,0.7028996392681914,0.8204294156899442,0.8468648992374614,0.8856285347832189,0.8363441394436156,0.6795674060831365
2022-12-10,0.5199646210905028,0.5347043021689261,0.5571406033209442,0.6221499094461868,0.6759050183215853,0.7269880475893374,0.7753338667947266,0.8508601062008627,0.9050885559229144,0.873670535809536,0.6865091535015828
2022-12-11,0.5619300870401477,0.5024000374075055,0.6138227654103142,0.63168663474135,0.6532063410936099,0.7621692023714527,0.8048905268818121,0.8415609339299901,0.9091952914076337,0.848478792107487,0.7289511244117128
2022-12-12,0.5707423312339523,0.5803321837322256,0.5944124195754651,0.6193892261236241,0.6644757600113211,0.768390431164844,0.8394312722802465,0.8155634281321485,0.8531603039601591,0.8757155152437872,0.6812727795031192
2022-12-13,0.5589590978865784,0.5612297364819973,0.5554491767214369,0.6605004720101346,0.6669562350655662,0.7830546516586471,0.7911770652777504,0.83992565539735,0.901522993574233,0.8657674544559757,0.7428855178653109
2022-12-14,0.5915011720133757,0.563139807505611,0.5670716817959693,0.6146246904144869,0.7238061752320912,0.7920400356591057,0.8392593999314101,0.8770553200321728,0.9295338967529969,0.8659388872151123,0.6778977664321952
2022-12-15,0.5280184331473848,0.5889649321800139,0.6255919682066541,0.6521219176814761,0.6914516835859895,0.796734905916954,0.8379761526645833,0.8948340010179603,0.9110878858200978,0.8391347171834357,0.7638442304458891
2022-12-16,0.597856081280845,0.5940766926678359,0.6526256896478432,0.6807679615777097,0.6898124675972204,0.800421245277872,0.8303975236511693,0.8590275969674235,0.9149568289802995,0.8993884531396753,0.7307596539432387
2022-12-17,0.6271708089242937,0.6172907949366513,0.6001342455430855,0.6683062869375983,0.7259508959649017,0.8042710478885516,0.8129628221957259,0.8664779465975087,0.8958498149454976,0.868921683917884,0.7457269116667925
2022-12-18,0.5952061519701409,0.6214966599941759,0.6613092177192132,0.6789362111288648,0.7236952278966821,0.8267821514818998,0.8260907489190051,0.8741981839037566,0.9177818258820208,0.9000923595403144,0.7276084415594634
2022-12-19,0.6054740902594687,0.635907826933508,0.6927993764325695,0.6892543772889703,0.7416423541698816,0.7614533097648475,0.8578308883236704,0.8906251717986289,0.9478190361419655,0.8956875767273166,0.7026061564671916
2022-12-20,0.5900569462922329,0.6616328918405956,0.7161944129824616,0.680387695438478,0.7896629681391057,0.8633057458882164,0.8213937770140769,0.874730302556787,0.9297419974411826,0.9075139658490543,0.7846839433824958
2022-12-21,0.686781925805225,0.6598268040079281,0.6867184136288466,0.7391886766190969,0.7733695778266594,0.7768340651038217,0.8666180215486782,0.8223981073313243,0.8949491735672628,0.9131158124663705,0.7909518860392658
2022-12-22,0.6393278701495475,0.6435839529149479,0.7005305621350488,0.692938333169317,0.7593289276730103,0.8122033960890006,0.8832374938093049,0.9300592219450912,0.9193677327429148,0.925873869721096,0.752510358166122
2022-12-23,0.673635787222264,0.6293652646418686,0.6439362711211638,0.7348760415332707,0.7315395620109514,0.8407373032360042,0.9006930040086414,0.9505858999036337,0.965606841232951,0.9070089584915181,0.7815792684152325
2022-12-24,0.6929664192740972,0.7089561850111463,0.7591477938349539,0.7457806644901551,0.7623331480519004,0.8704330196574039,0.8474442574166939,0.8958786746860983,0.9480927410830601,0.9604343135051375,0.758987359467064
2022-12-25,0.725909778485885,0.6711233408076107,0.7016375151978254,0.7202259137628839,0.8006759592406806,0.7859348251749373,0.9216393706418394,0.8899835447577179,0.9475431217046439,0.8873399136111175,0.7796955066231029
2022-12-26,0.6944810130232225,0.6750256572538157,0.7020414488421681,0.7542556045922437,0.7616768574561449,0.8672995457790753,0.9374365116620504,0.9186746816777275,0.9353015768362464,0.9320120724191985,0.7951802155703473
2022-12-27,0.695043870150331,0.6532037987804854,0.7283341700934107,0.738158227595394,0.8525156435520753,0.8949859705888199,0.9116145922558764,0.9228579144294274,0.9834451994956177,0.9627283486223335,0.7937920515562136
2022-12-28,0.7230382292587902,0.7148341095356645,0.781824861115833,0.8041305753542669,0.8073756714020923,0.9071996979535866,0.8817070182339292,0.9578676849152908,0.9998615231484442,0.9578812658862883,0.8171469362547923
2022-12-29,0.760976215500079,0.7198264193546636,0.8085354511137057,0.749324817839307,0.816245646763247,0.8720512868091687,0.9057418874011944,0.9397706969899218,0.994444530362842,0.9257239585434738,0.8002969105186197
2022-12-30,0.7347632921740791,0.687939983419952,0.7657533251801757,0.7698711835716616,0.8063527324706018,0.8890984828548564,0.9190299366349506,0.9240047997378149,1.0034856637674099,0.9340149872736654,0.7917234913914213
2022-12-31,0.7252699773636136,0.7468449082452062,0.7968365142956297,0.7640214903489717,0.8434169122659154,0.8883374707015297,0.9332454672194321,0.9162663488145399,0.9630016346366598,0.9331708294613102,0.7756765220362012
2023-01-01,0.7207275329813797,0.7327350220722159,0.7822132632073774,0.769077377619527,0.8100131425286481,0.9010330051545277,0.933286094109746,0.9762640937151237,0.9640056954612602,0.9774339555627056,0.7864339721884859
2023-01-02,0.7387994621268082,0.8221059827198062,0.7644194315077838,0.8511771221965952,0.9010352654477242,0.8921497085432762,0.9460069224751521,0.9749979965231924,0.977134007747906,0.9480607546681478,0.8223263435948105
2023-01-03,0.8010077146984176,0.7502538491519636,0.836496422414927,0.833327100875003,0.8877814683344737,0.9027962850383693,0.9429388235486332,0.9919013928163759,0.9865316302954557,0.9770353281401201,0.7682015396551652
2023-01-04,0.7814289224460396,0.7632292579730933,0.7932204611934565,0.8316100976935363,0.8873747301052768,0.9429558558747163,0.9580532240354697,0.9465499917532927,1.0258592688731079,0.9813558666462034,0.8370580708039526
2023-01-05,0.7842836573837276,0.7618422934772203,0.8563399873697104,0.8200173318554083,0.83591104974617,0.9424421971264016,0.9461187651692183,1.0220728110901274,1.0237390949922975,1.0380417821633054,0.8060433712588916
2023-01-06,0.7915801437717956,0.8252425677228118,0.8595755182863579,0.8674349410090367,0.8836963078396797,0.9584832994587343,0.9553716295351475,0.9378665954740151,1.012553353522545,0.9907392306815936,0.796259131921722
2023-01-07,0.8215935710233121,0.7935415134466701,0.8516052986972005,0.8324357986940466,0.9166620034185643,0.958572170790698,0.9556081493662231,1.0045357717431396,0.9678030446418929,0.9666975972092849,0.7929015769484911
2023-01-08,0.8234495586599685,0.7942845542414192,0.8911032490733637,0.8811628066881545,0.9091209313952937,0.977844705602937,1.024110673099746,0.9443825597201186,0.9658645269480161,0.9545327885927265,0.8408672118670445
2023-01-09,0.8325565085661566,0.839608975531033,0.9102940392365443,0.847773182739523,0.8770835251627009,0.9891921789801831,1.0189349249284292,0.9776796969793726,1.0185501263896397,0.9881925280275351,0.8272731001722772
2023-01-10,0.883047102618899,0.796935105965707,0.8591927702043354,0.8617210115863642,0.8937112851779461,0.9306805634188227,1.0023656835206285,1.0417687518863,1.0390096086199319,0.996155807346637,0.8709820089154718
2023-01-11,0.8976738694838821,0.8565616016994703,0.8524243606887412,0.9050220245139108,0.9064769370167183,0.9598383504183196,1.0277495678221829,1.0288217004642,1.0194691690894575,0.9479012327352523,0.8033022052627735
2023-01-12,0.828862592324941,0.8949397604375082,0.8350896549658962,0.9158753512508444,0.9104853551595559,0.9823701688341623,1.0206993679955025,0.9996655908835181,1.0737769806448,0.9893496473878357,0.8240335441934356
2023-01-13,0.8871727841948447,0.8740218532861695,0.9468474054000701,0.9174145554597759,0.9715708945541359,0.994531868622238,1.011377968845316,1.0056226468849656,1.0032799299590398,1.0186484611732611,0.8397828101984085
2023-01-14,0.869411350158736,0.8852369040714916,0.8887539394827546,0.8844172238932412,0.893090291857302,0.9852764430638775,0.9753025109652816,1.0263704343431048,1.004559169916274,1.001915620437732,0.8268846371358605
