,1M,3M,6M,1Y,2Y,3Y,5Y,7Y,10Y,20Y,30Y
2022-09-22,3.3287933712261975,3.2269249609900448,3.210996499921376,3.1408270778851093,3.322938218005764,3.4393819508392647,3.5253944299663735,3.379951723761883,3.263211854654034,3.355548403921735,3.2073880030091293
2022-09-23,3.3079959625007826,3.253438897219788,3.2438729815198446,3.21329893159537,3.3717014593642003,3.51021601582866,3.5335231979294113,3.524299734059405,3.2176044867428204,3.3197669341070735,3.1018701093620655
2022-09-24,3.4034685501841713,3.248331459024235,3.2599824381864866,3.090285226353401,3.378276919981161,3.4944669902598253,3.6126111407801678,3.5018383274793883,3.256589702869804,3.367696299080298,3.2696582728346284
2022-09-25,3.3206665011326177,3.2242439415393727,3.2674613451877814,3.152063393317485,3.4116954880612442,3.5188307584663714,3.5369663581553343,3.4536846502876566,3.273813167583513,3.330594608687654,3.2366061259010714
2022-09-26,3.3594517803494264,3.29803324414588,3.2638977412790386,3.1798013395850173,3.401434952112641,3.519014170513743,3.64175363978937,3.408320285607117,3.2674396239134413,3.339750412111102,3.1870676154093096
2022-09-27,3.385665603981144,3.266088485648824,3.2922258315674977,3.171839677420535,3.4259505316963192,3.4970573022650804,3.5876650794710696,3.481394099482447,3.311363458119096,3.360948364829772,3.1985409701355563
2022-09-28,3.4340798098193166,3.2787417470790934,3.29274762396187,3.172324858040094,3.4355411757267915,3.531799614790753,3.583357442203159,3.4347165659057026,3.298693559774163,3.3413415366980526,3.210719849110825
2022-09-29,3.3568719727842367,3.260287639251638,3.2494936460582293,3.1443227092331,3.486284901162183,3.5029818423944565,3.6009377735549597,3.496671850488481,3.2797775018679616,3.3624115737765505,3.187340636243157
2022-09-30,3.443957022032194,3.2837203326192204,3.321050172774065,3.1978724745054317,3.419386663246063,3.5885314243321096,3.668613467444467,3.500975987916677,3.291043070641519,3.3446545060351296,3.2141910442064576
2022-10-01,3.4184914590816358,3.279216206655917,3.3299548340204024,3.175784831243273,3.407832890359435,3.512960281859303,3.56898324373851,3.4657005804377436,3.297964283703615,3.3292508452595446,3.207501780305133
2022-10-02,3.397869686170367,3.309321793792077,3.288806822352398,3.1403982141043465,3.45067360360117,3.5546127669005947,3.5712642472375093,3.5328962552899807,3.305756692482503,3.4185868757063274,3.2124152125044922
2022-10-03,3.4503166794523032,3.3746197462818674,3.321221543594217,3.249551008452584,3.4264597576761773,3.536074927502138,3.588326922552781,3.5287699828405072,3.243462835192767,3.3529809475843706,3.2241211569266994
2022-10-04,3.4515721724659842,3.2908782272208077,3.3489700112030496,3.2500914758339143,3.5022336042017175,3.5913222962594133,3.6180437152874627,3.5392238808171186,3.2937731516453175,3.390328273710095,3.1827177462976826
2022-10-05,3.4367488796691354,3.2924036625041935,3.3305862083097124,3.2305256891158187,3.456534437098526,3.571143155585035,3.5714231998922963,3.515572301659934,3.2628836354172575,3.4221137768210674,3.2267692545568605
2022-10-06,3.4660126674724183,3.3937293458484374,3.377459208557522,3.243493369972535,3.4553294693910557,3.572412389939551,3.629993830909568,3.4782091939244215,3.35037460655744,3.3849291172599965,3.233956503834914
2022-10-07,3.4615306424425403,3.352106756694014,3.4245990585073285,3.2765052573705677,3.4654326620147446,3.620464596661002,3.6862677976322193,3.5553903851164974,3.314821564670429,3.3824849065985045,3.2364017888917256
2022-10-08,3.4856752499492893,3.347115021392936,3.338525096534666,3.2586698151390197,3.508409622100807,3.6026574911079665,3.6461517429983457,3.523333327227491,3.3154791886331383,3.4179015077055124,3.2295569163433866
2022-10-09,3.511321565625649,3.4071935878510287,3.329103910973662,3.286733379389372,3.489419245088716,3.6241897898028688,3.6389874963337885,3.4951522594855238,3.3528271874205577,3.448538885819632,3.2736754062560274
2022-10-10,3.548234300381159,3.3666457288442273,3.388089152044015,3.2583709264287224,3.482205786990561,3.5861764126384834,3.6353921755525684,3.582818968271376,3.343248329494712,3.3838199258976904,3.232450206343373
2022-10-11,3.4727237097285277,3.4484207308158648,3.409069579279365,3.314346745715046,3.5587300558026573,3.58040725467225,3.6870716435588693,3.610663047469645,3.3013863158554404,3.418305445758541,3.2534119226398834
2022-10-12,3.5830617720406694,3.4228129443728847,3.3889535744490904,3.2923119323058643,3.4904076627397567,3.632713394252539,3.641530967057645,3.551877301248861,3.3377963791058676,3.3747574969961196,3.2890556582946315
2022-10-13,3.4697289347092988,3.3966810226085795,3.4479429809105593,3.2962203116350577,3.524492531705848,3.6268869549779934,3.727897815576767,3.6233331649128413,3.334558113393905,3.4188706847961847,3.251312226864018
2022-10-14,3.532966995468345,3.4848892544925985,3.3726612938781577,3.260016554758936,3.5503370317438248,3.6622103471443572,3.7367170189526115,3.566754587929964,3.2969780789638836,3.4356391257086494,3.2636963429717545
2022-10-15,3.564407201298048,3.4108586245858215,3.4420900181392824,3.3144559094222066,3.4891795676530544,3.6479947545581015,3.692639306442654,3.558067879702632,3.3333180441753285,3.412932366264615,3.2579519536002315
2022-10-16,3.5644327060111283,3.4601613883863713,3.4116182798503405,3.288626611442302,3.5598886512563275,3.6635286736382033,3.690822115312894,3.5560449688236577,3.353243667282757,3.428831276422523,3.301557702491203
2022-10-17,3.5465753238046265,3.4557541157163563,3.4898757043952986,3.3021839432230586,3.521198223659417,3.615669006930511,3.7283283348858296,3.629559070688199,3.360036128313496,3.404275911018862,3.2603100061254136
2022-10-18,3.5682740578477037,3.4947127051007176,3.50657866807413,3.3046274207502657,3.5849149140851013,3.728027279908841,3.7365036089078965,3.5625408195201067,3.323763675372084,3.452828458544512,3.3101594785820456
2022-10-19,3.5689971273737267,3.511399203951002,3.432320883051401,3.3048669579993337,3.5387411882344457,3.673460171676759,3.685741104567347,3.613512361069789,3.4075376745333723,3.486191959779852,3.2721802081096505
2022-10-20,3.575383609997882,3.4744156197398075,3.4473597237522045,3.408371465043223,3.595802336469806,3.706337817186143,3.700395439205119,3.5801990632706966,3.374692771678982,3.4256234324758643,3.253144899427164
2022-10-21,3.627837928897475,3.4597627596532003,3.498168362149722,3.3923517569534627,3.6156020068593935,3.6673596945407057,3.6828028811602787,3.5886949608770298,3.3836616156075605,3.443885729864655,3.302962507755192
2022-10-22,3.6223535042179775,3.5050823771548614,3.4693094666006647,3.4178147576140008,3.6156870015463185,3.7087243760715167,3.741036373610341,3.6389522627347293,3.3993443675211608,3.481681852219914,3.277105603041281
2022-10-23,3.600156725847971,3.479877724482105,3.4881120209055796,3.3313178505946346,3.6048093724973223,3.6674497020133145,3.755064225160519,3.602194627005886,3.368483788515212,3.5070191414497596,3.3085366187119303
2022-10-24,3.657240720179832,3.5695447660053086,3.498795225858458,3.3779520350648626,3.5977658189423196,3.7271573070406765,3.7008783520823987,3.607013109160978,3.410628499062918,3.42992297482802,3.211726962309251
2022-10-25,3.6487880873432608,3.5221810922284953,3.449010768189134,3.344827595277041,3.594856167322169,3.7099854626596893,3.7340405792048803,3.658712548422709,3.3907480292850196,3.4737285877011876,3.297464218259565
2022-10-26,3.673278937860888,3.5160751163519817,3.514761319104144,3.37058898236231,3.6637325579983604,3.7286189209875404,3.7136089655332842,3.678231879048624,3.3796957712238105,3.4913706393040633,3.2872302442673793
2022-10-27,3.677113429875911,3.5415326714917197,3.5030681267914177,3.3717515459059837,3.6060781965010205,3.755769971707523,3.7334021518914438,3.655242235692424,3.428640361789698,3.4839106406653086,3.2728422694858055
2022-10-28,3.6426936411293798,3.5045436596486654,3.5175577205400783,3.4443268391603468,3.6034212936375147,3.70495102338552,3.7832456582839464,3.6218599669634677,3.461041189751269,3.416775125735931,3.2918756145645642
2022-10-29,3.660104338219635,3.5247818134057027,3.584259659800566,3.4031047396244047,3.6619731631539203,3.72849780832003,3.7510690285090225,3.6317961658013997,3.4429002322558584,3.5102289816015033,3.2950056521289386
2022-10-30,3.708682117165687,3.598922947729107,3.5118625451411822,3.4549035749379504,3.6256153123103196,3.7698663663173035,3.7704163021613013,3.655132981712042,3.453719293711624,3.5449045002477,3.3145320573482486
2022-10-31,3.713935124578078,3.55219141316792,3.58256862206149,3.448844542990682,3.628493236301031,3.8262160103834053,3.7369984641525593,3.6679941676927243,3.4152957974820617,3.506963018057992,3.278717596606347
2022-11-01,3.704364746761562,3.5494859395868215,3.558425855644119,3.5077068550908024,3.6211910391493594,3.7662581714614007,3.7978132967665714,3.634370562144224,3.3878808965469496,3.476679255796761,3.333002125290174
2022-11-02,3.717886362737872,3.605995093016411,3.5670316745877013,3.402099091352351,3.65752409206471,3.795274439988227,3.7972700952591367,3.691347371445838,3.4854182973254044,3.496378292675447,3.3682875228245335
2022-11-03,3.7620780978169797,3.6344759836865626,3.6077727240315705,3.492151980550314,3.677050240743161,3.781479255467647,3.7831330382690984,3.6778806318659725,3.507264094865618,3.5690394564198344,3.3395266274019475
2022-11-04,3.715389372446882,3.6294898036655057,3.6029074334162177,3.496668501158365,3.6943527171097617,3.850112023356226,3.8057436070502564,3.6295121668887793,3.496837000128207,3.5474210536081268,3.359176525892777
2022-11-05,3.758944438701355,3.646825862482739,3.6184757364674622,3.440981810694686,3.7231352778067923,3.7465923551111606,3.8232436808198433,3.6587928692155387,3.445412914804589,3.543513120810133,3.3715621105393274
2022-11-06,3.745867263501493,3.6032705708032746,3.6390613436621937,3.5083125647121,3.7179468827137274,3.809019956729683,3.79981804169402,3.677222986723448,3.4257905775428292,3.5392047459824236,3.379648434227766
2022-11-07,3.754810534297899,3.592356736919749,3.6087418919537932,3.4961056653946554,3.703965236444561,3.7645951685515833,3.786413786292968,3.6958561050023655,3.4334115277875865,3.5128880684110206,3.4024964290886777
2022-11-08,3.8037184798783987,3.689094216013801,3.6089861365562577,3.4871270150655946,3.711304464709159,3.7453522200208025,3.8913146643902157,3.7604238595474375,3.4198315829266033,3.530924488808058,3.3352645964158074
2022-11-09,3.80493801668746,3.6434233473419027,3.603477442999781,3.47717032676605,3.7401213317320123,3.8366686855474397,3.8246030753912925,3.716602828295484,3.4720927631376886,3.5388328721983298,3.3325442510032
2022-11-10,3.814007182868449,3.654634541363863,3.619954854027231,3.488259162521293,3.77056718902171,3.839132656087362,3.847160195245501,3.689955117782317,3.528463889359919,3.561896056237548,3.3814704342744415
2022-11-11,3.8381985053146663,3.7110672619203315,3.7418815669889463,3.5792776902329084,3.7437600499086505,3.833612812356712,3.886857705669235,3.727526030877488,3.4810318209217526,3.594923859835574,3.3830915761621125
2022-11-12,3.8091022438922,3.696976219797439,3.699446897809726,3.5257613767007507,3.7334841573779163,3.8461894511752384,3.96888131124795,3.7160814049416233,3.4993481061200926,3.5874629449578426,3.3890002507147226
2022-11-13,3.8383743025178756,3.703039666634648,3.6302781225791327,3.5571688937976615,3.7253663338123246,3.949548616960201,3.8321596806277434,3.74213166149676,3.5365514634262256,3.5155966640095637,3.4263039884041255
2022-11-14,3.818056746091504,3.7633925024722776,3.639846376758876,3.51794850068303,3.7193970075366267,3.8560855946639885,3.889481031888601,3.755558612759748,3.4881740894655824,3.56917216455946,3.3738710960923206
2022-11-15,3.8465440755026097,3.6882218177314376,3.7026916262092824,3.526256615400849,3.7903485736636893,3.886372494054771,3.8612587540882166,3.780178801493528,3.566384385208168,3.588837901291388,3.390227977440622
2022-11-16,3.8423742768421225,3.7444528806661217,3.713374729095556,3.590094546152778,3.7953134659349974,3.858832273987926,3.8728277261401045,3.748941057108368,3.5701107009044555,3.589591895284934,3.3519535461866226
2022-11-17,3.858652921730301,3.7274236048968863,3.72214989457895,3.5251364299117904,3.8029147903809903,3.8944210302484623,3.8738980291059493,3.8046135423030556,3.511451723053554,3.556448387051254,3.44935520204161
2022-11-18,3.883067058700316,3.74287157520734,3.7067665919390658,3.5611617705169856,3.7893598590678157,3.8856740911109426,3.868254370137061,3.7884676168556313,3.5031038268674366,3.6670560490695308,3.379137883864441
2022-11-19,3.8501397003198794,3.789773352702654,3.719388651203586,3.5826390595226285,3.8430592586606087,3.887768640895359,3.9073114127105004,3.7457929254064632,3.546399211329327,3.5456354912544734,3.383934529372977
2022-11-20,3.946936413406173,3.768264595905643,3.7417306370230805,3.5929648855161904,3.793964880704789,3.9619201195896885,3.870847539174922,3.8391077459215115,3.520115783836182,3.5557753348744554,3.386733219625535
2022-11-21,3.863467080063616,3.7782931888984153,3.7432178017340454,3.592261623031397,3.844789203716416,3.949943380514049,3.950025468650512,3.788424487089895,3.500911405216409,3.5996093242029135,3.3817513010240545
2022-11-22,3.8667089091242355,3.803438696687479,3.6828133744460776,3.617524797182016,3.8226168259597695,3.9260104212917506,3.9298159280714104,3.7593699229918767,3.579118635837369,3.66044338600123,3.3831850919472024
2022-11-23,3.9473688439256143,3.769438275203382,3.751254207541469,3.634456547871371,3.813181691625513,3.86006719585663,3.9473892818601044,3.839826302948085,3.5822550117675966,3.5761984233662716,3.393334479769767
2022-11-24,3.9458701546274657,3.7643379789003104,3.741366071004575,3.643735380619969,3.8568661585876245,3.9256539677824174,3.9272865763454137,3.858393552483559,3.5555135632643173,3.5976613544058065,3.3720563226455904
2022-11-25,3.9503422490796787,3.7673012542093103,3.780928748059024,3.600152042155387,3.859042115437769,4.024870734271229,3.936817540236378,3.800896651274797,3.5180552174981927,3.6423137212241627,3.393462248887622
2022-11-26,3.9599708412689942,3.7487897579071294,3.873998205263856,3.629235741442576,3.8651295567557913,3.9441605035759357,3.963027229924834,3.792610764153233,3.524154443622666,3.613824325707243,3.479489063294647
2022-11-27,3.95025814814103,3.878605071927106,3.804236614695584,3.68164166399258,3.864530437500416,3.9914819187027994,3.926050485973932,3.8083873696274133,3.569362110408515,3.608693729524949,3.447094806172558
2022-11-28,3.933216059998239,3.79296429613778,3.7925815124908766,3.6806805306364976,3.868631178524393,4.0089530990010935,3.956808825843349,3.8408442026345138,3.5562598317070653,3.6400786617320517,3.4568136559438987
2022-11-29,3.971918840137328,3.8285677212685916,3.838420001620132,3.620701426185679,3.949098996100873,3.979577380375088,3.9483413106523524,3.8635866688889187,3.5661394344430524,3.6356690152834856,3.468370365783754
2022-11-30,3.958843542125117,3.836048612230531,3.8340282656001943,3.68048126150792,3.9206591816099574,3.9550714510547467,3.953998271206498,3.848219190963572,3.612152701202901,3.662796205633642,3.4921016967521283
2022-12-01,4.0179281562913784,3.8627255939113914,3.8409350563789473,3.6186431215606927,3.9145035145797755,3.9145881664649966,3.92401004657626,3.8400145474257275,3.6086158880707973,3.6750222325966266,3.3879643180696237
2022-12-02,3.993781294887151,3.887128391298385,3.855325051308668,3.6874540977539905,3.9038632840282728,4.015497464130431,4.0340788827365435,3.887765955341259,3.6330963998270365,3.649888728392251,3.4082454017234856
2022-12-03,3.9829486318248195,3.897625659057121,3.9076056680289497,3.75103818494191,3.9384177971351644,3.9778583077102923,3.9799006385558537,3.839307520314389,3.5671697311600847,3.6538362229782195,3.425070438067764
2022-12-04,4.0075943790653765,3.8634764033303943,3.820774845600181,3.673730261486879,3.9314396584691873,4.01491710090657,4.041999413349837,3.8854912561909285,3.5917334733243105,3.6559180941984866,3.4391356430077105
2022-12-05,4.0391479733327715,3.8851142325912638,3.8777047006095535,3.685201755541168,3.92438544378949,3.979472545318942,4.045766633749158,3.8517966887574966,3.6299437321725447,3.668583906608926,3.4482607624922434
2022-12-06,4.0193738287702585,3.9077661161614485,3.844500436039775,3.741219067971248,3.922194397058506,4.0163473528947975,3.981730792498251,3.879247777018914,3.6257657430938153,3.6599848165844144,3.44792352315651
2022-12-07,4.02114573876718,3.9009902822334666,3.8977550607940414,3.680082966717085,3.9365781574282948,4.032655914590008,3.994269336642392,3.8687921275384634,3.663447746729407,3.6627354115517106,3.4719715988001414
2022-12-08,4.062650789239602,3.9658349329939813,3.862328363187335,3.7154550932724373,3.8515993649111824,4.047044337237389,4.110350404223802,3.876408535600618,3.6352489878943954,3.703080485979162,3.470514926895237
2022-12-09,4.072217814671525,3.9415083999269758,3.8861684808092414,3.7604033870239753,3.9607385119150167,4.012886154955081,4.092679266512597,3.872650560410045,3.683236096736208,3.717096976702822,3.4518387812763884
2022-12-10,4.05918977282611,3.9579908893674145,3.8986383460574596,3.7315554434512657,3.947476224177313,4.089584322742141,4.045824414276809,3.9302085660094237,3.6491564545230495,3.630822307529704,3.4123289202577562
2022-12-11,4.069796557087572,3.964996997967605,3.945567915139385,3.751580021245636,4.017622074461912,4.043117984622929,4.06111172866033,3.873768461627474,3.669986973501311,3.68078829192879,3.4518844498666734
2022-12-12,4.100419010142525,3.9894811587046264,3.95265000725661,3.78906080716433,3.978134988937503,4.018140013957823,4.041087567599547,3.8794448540280424,3.6335852351175113,3.6642687124342297,3.4692718167964802
2022-12-13,4.059544733450323,3.9688741293405267,3.8965281801701974,3.7874585217380297,3.9495994555300564,4.072453874401374,4.079607596194633,3.9711792595123208,3.648890506661832,3.680045184079075,3.4824181638535983
2022-12-14,4.070292824762195,3.93370499625372,3.944351194721296,3.7908941566779695,3.9914864168641677,4.0841072974577095,4.05174701456305,3.9427843319221605,3.6809636704955224,3.705897258070206,3.4600249646977344
2022-12-15,4.100492383474428,3.993766772341413,3.930219161823191,3.7807937364412285,3.969314195944286,4.095245935168147,4.018918486597706,3.8477965359195307,3.707200139351777,3.7183547927339236,3.483277871269589
2022-12-16,4.125170539246109,3.9714010860806197,3.9225544846710245,3.810147143643172,4.022615371753386,4.138644960489476,4.046869992977411,3.9082945825902486,3.6858651314397024,3.6993599078458588,3.4681619185965413
2022-12-17,4.150428468388928,3.984248203211129,3.9626016543935245,3.8034111099885295,4.02485697356434,4.098040549774713,4.093777721797573,3.8767961837204608,3.666671635174551,3.6497775027761725,3.50240859451404
2022-12-18,4.1948880305601195,4.0268615570162885,3.9686594452019643,3.828934681957418,4.052578994994895,4.108898509732588,4.065841666202578,3.9085395472692044,3.715666903761518,3.682682070262388,3.478083990230798
2022-12-19,4.185881820226364,4.055581852540791,4.059516183855626,3.8083693862466785,4.0078322221168605,4.086744473298183,4.104384338522727,3.8488098802180684,3.613768618251651,3.7429856257810097,3.488904824851369
2022-12-20,4.164876916645049,4.028232790781976,4.008503009176658,3.825876287056335,4.040293170110508,4.151809103246244,4.080791808848505,3.944761094572558,3.6420428887300544,3.638336272986097,3.4792081126534136
2022-12-21,4.178625748463005,4.04601924298671,3.962983745494771,3.80972957255815,4.006035670380568,4.1400736140743675,4.096189760294276,3.92051815921181,3.7103414763140132,3.760631299971734,3.5179614824628374
2022-12-22,4.1586394036624075,4.096978402031823,3.996165402658862,3.8464517326662517,4.075743473515405,4.1292944673300624,4.151883596523732,3.9624791332176783,3.6954985643838274,3.745105551598018,3.5006718878713348
2022-12-23,4.1976765938417655,4.062290107099746,4.052544534371524,3.83124405718688,4.077975742302502,4.092104889878886,4.140340594699158,3.917833588090582,3.7184236829778863,3.773414603477166,3.5579683728250804
2022-12-24,4.199086350311323,4.142271184234148,4.093348555324644,3.8302230412933027,4.084993166758798,4.199925963309433,4.139252827477997,3.974979278372176,3.70737331110959,3.7324331724898205,3.547040337426845
2022-12-25,4.226938970123846,4.090336543701039,3.9919055959833427,3.87947261182292,4.077875189346356,4.127110060490355,4.1725370606529335,3.965948335153981,3.727751876372484,3.681009024850458,3.536869472544025
2022-12-26,4.201948734456082,4.029696082169852,3.9918745355722294,3.8861610647658784,4.097975360395686,4.153547135572806,4.167210338018065,4.02935727353705,3.6913732043153447,3.760222772554083,3.519140630570449
2022-12-27,4.251851015962442,4.1142638333153405,4.113185504090354,3.9113286891716514,4.141365614519449,4.189378740749468,4.202811232448722,4.0325409678575435,3.738100772881558,3.7900117123143113,3.5585806918996465
2022-12-28,4.291754216179511,4.112239626580519,4.077526126599765,3.8829695866805887,4.092383352301184,4.150072268398546,4.152238880876796,4.019660679325763,3.755998399570886,3.7839732703792652,3.5719854691389243
2022-12-29,4.252006904754432,4.148635179640232,4.048566702871072,3.9162028458516898,4.112793503767502,4.148501742718219,4.159763762329212,3.992200173884426,3.7679608810414242,3.740809394038071,3.559643678718374
2022-12-30,4.276814714738049,4.13927195179417,4.0994285320207355,3.928539882967254,4.083745315004593,4.1369238246800055,4.140235270531267,4.0674562567427985,3.7969277700864326,3.767750269872833,3.6075716414539523
2022-12-31,4.294957091102609,4.124052698533468,4.013087552584181,3.933410412393046,4.097972976011854,4.229604320148678,4.173012203443747,3.9671977800331364,3.7490190050768137,3.7536181771117554,3.5773459914191035
2023-01-01,4.271701080594754,4.100603010381343,4.101027485386634,3.903345135142044,4.134643407137602,4.198947683721708,4.221434893329961,3.9775735630513664,3.75508617998108,3.749479378887373,3.5950598520587898
2023-01-02,4.2999406682741474,4.140182311684087,4.119522760170792,3.9406392606192973,4.172511478135051,4.310446690091025,4.2380984396503525,4.023055556651478,3.706344106888598,3.8071711691148717,3.5757515900283874
2023-01-03,4.303070901031219,4.130053680030378,4.146173562491683,3.955121996484968,4.139385527524672,4.2001194649321825,4.234511601241491,4.099075918764304,3.7412647627602986,3.7470334647542773,3.5961055323388322
2023-01-04,4.315093443705327,4.147264866530233,4.096781100731112,3.952448151858151,4.147672711247061,4.20962408569907,4.15847667895648,4.031267086297885,3.756579609834814,3.760592397688589,3.556020862901475
2023-01-05,4.298437456020329,4.191443950493783,4.1385160620284385,3.897668815085548,4.150215436326721,4.227619053378462,4.25139289651719,4.037718880491432,3.799043522006345,3.7587308640842263,3.570258531017186
2023-01-06,4.331821961225221,4.2329842737921375,4.116924882543951,3.9731032753732274,4.1540463691928355,4.259183591636463,4.170334958612431,4.005834171955524,3.754362414244474,3.751585987596476,3.5985748025640616
2023-01-07,4.355479589710554,4.203822097030346,4.161085773968352,4.042684812804971,4.1866003354567844,4.245087401784427,4.259021641996588,4.083340630155961,3.801737563515246,3.8051244120029906,3.6024372778569003
2023-01-08,4.393520773824793,4.165194304423804,4.135294737307888,3.9735226103039034,4.140490389705172,4.284862416174524,4.227627575345153,4.089425060160001,3.782949782409053,3.8400121867602492,3.611479780688005
2023-01-09,4.388205016124784,4.223491515024809,4.158636953439375,3.9704907529504743,4.231487796822113,4.244428501458428,4.266315239848056,4.090364583743991,3.7828303715205025,3.80405219955854,3.6333368326502367
2023-01-10,4.433456153883572,4.2551285731273865,4.149724115054102,4.011536930428733,4.1807427530632975,4.239626618823065,4.211838816679719,4.053673543670716,3.8007548796697175,3.768853523318377,3.5616457705506313
2023-01-11,4.355267167598827,4.2100056516360365,4.207844770300478,4.017705117920066,4.230002420449363,4.234410417984097,4.293514977707854,4.05720183423578,3.7866914346796863,3.843647550599832,3.5792271822594133
2023-01-12,4.4138770164629735,4.233341213116616,4.222769592371955,4.0521067753456474,4.177879093216789,4.22892615685594,4.22099280102181,4.045457037403708,3.7906882489839777,3.873439080558707,3.619409537925337
2023-01-13,4.402620112661602,4.246857805518992,4.198675849766061,3.9865730365628473,4.243671592344167,4.287361625031195,4.251444662665182,4.0926090994189375,3.7575439615677375,3.807894883392374,3.5948485513503345
2023-01-14,4.472218812311098,4.231918247894419,4.215552810108006,4.054228023781092,4.251385427410595,4.301138152776682,4.2481056692600445,4.063517234159396,3.8063717737625518,3.8173347179254935,3.7219648661380242
2023-01-15,4.391672829536927,4.283954018621344,4.179631690675469,4.057969749968913,4.250366977799991,4.298481632323766,4.2319638525804795,4.066437558024568,3.804528663814478,3.8515651821183345,3.6401507792993835
2023-01-16,4.40011912472455,4.269909705730317,4.222775220946923,4.043955864676064,4.216614775328863,4.3619771750970475,4.29396556860624,4.094873760468419,3.8085597926924186,3.8891501752035955,3.626371407500716
2023-01-17,4.416709717744756,4.295148570873979,4.23892755949421,4.066336518440498,4.2615334450394835,4.368759006088478,4.351842974232728,4.098727816339479,3.841650894370092,3.8292918790180193,3.6172939256459538
2023-01-18,4.380346825877715,4.264953949941156,4.327717525674327,4.095007492727797,4.226147100406024,4.32910971399293,4.3841909956222835,4.103074518424443,3.854002868209235,3.8093004515319917,3.6223840941343566
2023-01-19,4.437654500103845,4.287462523014504,4.224386382520922,4.098233097234879,4.261639859451079,4.292564244978146,4.313614794526371,4.1390117013588705,3.8463024411328104,3.872597406721592,3.6417181896428144
2023-01-20,4.44000764715634,4.3312564784078535,4.310313765505663,4.045704690321017,4.307681073381958,4.336600937781716,4.350709350615533,4.1331871677681535,3.8742850107572684,3.882001418578192,3.6481922450326305
2023-01-21,4.47663871165889,4.30738978878998,4.304928431844837,4.112523184819786,4.308267382317373,4.342819567975868,4.330672819507494,4.127961070030563,3.866768379297066,3.8625812356114704,3.6351442030457375
2023-01-22,4.491715416254982,4.379364197065634,4.292066918210301,4.093892257018551,4.2923809479927035,4.348303955395114,4.345169589200431,4.147878570300659,3.8457215858510736,3.8500143628494485,3.64465633779054
2023-01-23,4.547074043375961,4.324537220503757,4.34502230847076,4.105924692630792,4.270231660285352,4.3542816783188,4.326423561647351,4.11841698569345,3.8457518841005776,3.9009437103471916,3.697178273547178
2023-01-24,4.528617932783463,4.352228174105201,4.312033211205613,4.113830786146982,4.32638492247692,4.362795818934712,4.34901684295866,4.157087723302797,3.874078861078037,3.891300103500995,3.7023765869388496
2023-01-25,4.49210430309239,4.3824167621642065,4.321141437523803,4.11501462088132,4.315130972121961,4.377980910959838,4.365756769466468,4.164205732005116,3.8869559194083374,3.8567450894956785,3.6723867988465813
2023-01-26,4.4917548425137745,4.320829327227751,4.316459696186732,4.163150573813503,4.252462897514894,4.3776791490588565,4.338737623280067,4.120346042488664,3.9167188106033657,3.8856023564546236,3.628564739259868
2023-01-27,4.542750183226874,4.319486934203333,4.363336855516392,4.132755431210511,4.353064455276559,4.410153826226908,4.360216502933505,4.201049325523558,3.915550885202803,3.8479016488560145,3.688926559997002
2023-01-28,4.497660175357785,4.335461827777911,4.368089939875949,4.109538170303345,4.336361914785359,4.421864306925204,4.367229033171353,4.150467616877684,3.868595129132497,3.9133447243140678,3.72336082951587
2023-01-29,4.601474520438726,4.4280185620693295,4.324981001845047,4.1391659877976785,4.380655702419681,4.390873093868133,4.40020510901036,4.185342866473475,3.886793947100301,3.8892076914294704,3.7217784130732463
2023-01-30,4.591166355629451,4.3824838051309545,4.312718531169681,4.16416958351179,4.3192070239421065,4.463453496787518,4.349853366858309,4.223279479223028,3.914990456154334,3.88830139203509,3.7066618900908384
2023-01-31,4.550948873842709,4.484672815063488,4.35474011045916,4.2035113592851205,4.264236494447918,4.40303843287617,4.386699421848337,4.221821377013161,3.9318963937986937,3.9046756120775306,3.731237228378268
2023-02-01,4.522859486016274,4.399875261650261,4.345350700399038,4.1925430333213995,4.375371876244274,4.391014509800441,4.45200702772845,4.2007752007559,3.9330126186019463,3.9111511009626767,3.694092565878124
2023-02-02,4.62408725100914,4.43120343973776,4.37595698426106,4.15673830485245,4.383197094372991,4.458069347071155,4.435959451223123,4.194554318274424,3.9079045950912876,3.941060473638536,3.715251481744252
2023-02-03,4.589240416221826,4.480782562114672,4.423485059536389,4.264602916912691,4.33116972254236,4.429210279296353,4.4478931987119035,4.2395284884189675,3.8771677555053046,3.9362064549343754,3.6798931239630934
2023-02-04,4.6390044033483315,4.50354236112012,4.381130185308963,4.205771815263343,4.359963230044224,4.470446621029163,4.41452015308422,4.237007368185575,3.8897777485363867,3.918032882432408,3.7129827849670827
2023-02-05,4.563217956255001,4.51403273922608,4.402039776395795,4.243859891791423,4.479391547871205,4.395761803434747,4.429775480194655,4.20386829449906,3.932871942346276,3.9498766732245745,3.7479895019602756
2023-02-06,4.602237778340365,4.497254223640261,4.413528126460206,4.208804426795613,4.394971749071804,4.516697953434398,4.45655977557797,4.204214296553808,3.9398962887335642,3.9432200543485583,3.6942994420866913
2023-02-07,4.6295317577897315,4.500528067887107,4.4456908638935,4.237102205397659,4.433461942662359,4.502133720926861,4.479636075200732,4.171521244493078,3.901595009370081,3.9226208921136854,3.690007323632915
